"datetime"	"wtr_0.5"	"wtr_1.0"	"wtr_1.5"	"wtr_2.0"	"wtr_2.5"	"wtr_3.0"	"wtr_3.5"	"wtr_4.0"	"wtr_5.0"
"2013-05-18 20:00:00"	15.165	13.48	9.17166666666667	7.36333333333333	6.42	5.85166666666667	5.635	5.38333333333333	4.915
"2013-05-18 21:00:00"	15.19	13.4441666666667	9.195	7.345	6.47083333333333	5.90416666666667	5.67	5.38916666666667	4.885
"2013-05-18 22:00:00"	15.16	13.475	9.40166666666667	7.3425	6.39	5.85166666666667	5.66	5.38333333333333	4.89666666666667
"2013-05-18 23:00:00"	15.095	13.5108333333333	9.31	7.365	6.385	5.8225	5.64	5.37833333333333	4.91
"2013-05-19 00:00:00"	15.12	13.455	9.27166666666667	7.36	6.45	5.84583333333333	5.64	5.36666666666667	4.88666666666667
"2013-05-19 01:00:00"	15.1041666666667	13.4525	9.325	7.33583333333333	6.45	5.8925	5.65	5.3775	4.92
"2013-05-19 02:00:00"	15.0791666666667	13.47	9.26666666666667	7.33666666666667	6.42	5.85166666666667	5.675	5.38333333333333	4.88666666666667
"2013-05-19 03:00:00"	15.085	13.4291666666667	9.375	7.4	6.41	5.82833333333333	5.62	5.36	4.88666666666667
"2013-05-19 04:00:00"	15.115	13.4041666666667	9.2	7.355	6.44	5.8575	5.63	5.3775	4.90416666666667
"2013-05-19 05:00:00"	15.08	13.45	9.305	7.36	6.46	5.8575	5.62	5.355	4.875
"2013-05-19 06:00:00"	15.0625	13.445	9.36	7.3275	6.385	5.84583333333333	5.64	5.4125	4.8925
"2013-05-19 07:00:00"	15.16	13.44	9.32	7.405	6.425	5.84583333333333	5.62	5.36583333333333	4.90833333333333
"2013-05-19 08:00:00"	15.145	13.535	9.31833333333333	7.39	6.47	5.90416666666667	5.67	5.395	4.86916666666667
"2013-05-19 09:00:00"	15.2425	13.5316666666667	9.4	7.42	6.48	5.88666666666667	5.675	5.40083333333333	4.90416666666667
"2013-05-19 10:00:00"	15.4991666666667	13.6258333333333	9.58333333333333	7.455	6.435	5.8575	5.635	5.3725	4.89833333333333
"2013-05-19 11:00:00"	15.66	13.6191666666667	9.41	7.46083333333333	6.52	5.91916666666667	5.68	5.4075	4.90833333333333
"2013-05-19 12:00:00"	15.7325	13.8291666666667	9.53083333333333	7.51916666666667	6.51916666666667	5.90166666666667	5.67	5.4075	4.895
"2013-05-19 13:00:00"	16.0366666666667	13.9833333333333	9.61	7.55416666666667	6.56583333333333	5.91833333333333	5.69	5.41833333333333	4.92416666666667
"2013-05-19 14:00:00"	16.3	13.9266666666667	9.67666666666667	7.63583333333333	6.59833333333333	5.95833333333333	5.71666666666667	5.4175	4.90666666666667
"2013-05-19 15:00:00"	16.6708333333333	13.9683333333333	9.85583333333333	7.64166666666667	6.56916666666667	5.915	5.675	5.41833333333333	4.93333333333333
"2013-05-19 16:00:00"	16.6033333333333	14.1983333333333	9.775	7.64333333333333	6.5775	5.955	5.7225	5.43	4.94666666666667
"2013-05-19 17:00:00"	16.8875	14.1291666666667	9.82666666666667	7.68083333333333	6.61	5.97	5.70666666666667	5.40833333333333	4.91916666666667
"2013-05-19 18:00:00"	16.8675	14.1416666666667	9.82083333333333	7.72083333333333	6.67333333333333	5.99	5.7325	5.42416666666667	4.9025
"2013-05-19 19:00:00"	16.8825	14.09	9.84083333333333	7.64916666666667	6.5425	5.9075	5.665	5.38333333333333	4.94
"2013-05-19 20:00:00"	17.1166666666667	14.13	9.90833333333333	7.71	6.67	6.00583333333333	5.74666666666667	5.43583333333333	4.91916666666667
"2013-05-19 21:00:00"	16.8941666666667	14.0983333333333	9.845	7.60333333333333	6.58666666666667	5.955	5.72583333333333	5.44166666666667	4.92333333333333
"2013-05-19 22:00:00"	16.7891666666667	14.2341666666667	9.77583333333333	7.68	6.60083333333333	5.97	5.7325	5.4475	4.91916666666667
"2013-05-19 23:00:00"	16.9091666666667	14.0741666666667	9.94666666666667	7.75	6.62083333333333	5.90916666666667	5.665	5.3775	4.91
"2013-05-20 00:00:00"	17.2416666666667	14.1358333333333	9.76583333333333	7.67	6.66916666666667	6.00666666666667	5.72583333333333	5.42416666666667	4.91916666666667
"2013-05-20 01:00:00"	16.8166666666667	14.0733333333333	10.0291666666667	7.55083333333333	6.53166666666667	5.955	5.7125	5.42916666666667	4.9225
"2013-05-20 02:00:00"	16.915	14.1041666666667	9.78833333333333	7.82333333333333	6.655	5.975	5.73	5.43583333333333	4.94
"2013-05-20 03:00:00"	16.8633333333333	14.0416666666667	9.91833333333333	7.685	6.595	5.93	5.66	5.35916666666667	4.88083333333333
"2013-05-20 04:00:00"	16.8	14.0583333333333	9.82333333333333	7.7	6.62166666666667	5.995	5.715	5.4125	4.89833333333333
"2013-05-20 05:00:00"	16.7691666666667	14.1566666666667	9.8375	7.65833333333333	6.57166666666667	5.94	5.715	5.47416666666667	5
"2013-05-20 06:00:00"	16.79	14.0416666666667	9.90416666666667	7.7225	6.65166666666667	6.0125	5.72583333333333	5.4475	4.87583333333333
"2013-05-20 07:00:00"	16.6191666666667	14.0683333333333	9.87083333333333	7.74166666666667	6.58333333333333	5.945	5.7025	5.40083333333333	4.87
"2013-05-20 08:00:00"	16.7575	14.0991666666667	10.0158333333333	7.69833333333333	6.55833333333333	5.91833333333333	5.705	5.41833333333333	4.975
"2013-05-20 09:00:00"	17.0166666666667	14.1758333333333	9.78083333333333	7.78666666666667	6.72083333333333	6.0425	5.78083333333333	5.47666666666667	4.925
"2013-05-20 10:00:00"	17.0608333333333	14.225	10.0975	7.70166666666667	6.59916666666667	5.96083333333333	5.68	5.395	4.90333333333333
"2013-05-20 11:00:00"	17.2416666666667	14.2291666666667	10.0283333333333	7.83833333333333	6.64916666666667	5.965	5.74833333333333	5.49333333333333	4.95833333333333
"2013-05-20 12:00:00"	17.575	14.3283333333333	10.0775	7.80833333333333	6.74166666666667	6.01083333333333	5.73166666666667	5.42416666666667	4.9025
"2013-05-20 13:00:00"	17.8366666666667	14.39	10.1616666666667	7.84083333333333	6.72083333333333	6.05916666666667	5.7925	5.47	4.94
"2013-05-20 14:00:00"	18.1475	14.5008333333333	10.2708333333333	8.01916666666667	6.73083333333333	6.0375	5.77083333333333	5.47583333333333	4.92333333333333
"2013-05-20 15:00:00"	18.6583333333333	14.675	10.2441666666667	8.01333333333333	6.79	6.03333333333333	5.74833333333333	5.48583333333333	4.9275
"2013-05-20 16:00:00"	19.0108333333333	14.645	10.2941666666667	7.9125	6.79416666666667	6.04416666666667	5.78083333333333	5.47666666666667	4.88583333333333
"2013-05-20 17:00:00"	18.9133333333333	14.7808333333333	10.3791666666667	8.02916666666667	6.76833333333333	6.07666666666667	5.7975	5.48583333333333	4.95416666666667
"2013-05-20 18:00:00"	18.9866666666667	14.7283333333333	10.4166666666667	8.07583333333333	6.82333333333333	6.09833333333333	5.7975	5.44083333333333	4.97
"2013-05-20 19:00:00"	19.0075	14.8058333333333	10.265	7.985	6.78416666666667	6.0425	5.78	5.45916666666667	4.93
"2013-05-20 20:00:00"	19.0225	14.5991666666667	10.4633333333333	8.0225	6.78083333333333	6.08666666666667	5.81416666666667	5.47666666666667	4.92416666666667
"2013-05-20 21:00:00"	19.0075	14.8225	10.3475	7.9725	6.78666666666667	6.0825	5.78083333333333	5.42416666666667	4.95
"2013-05-20 22:00:00"	18.8783333333333	14.725	10.3275	8.00333333333333	6.76916666666667	6.05	5.78666666666667	5.48166666666667	4.955
"2013-05-20 23:00:00"	18.7616666666667	14.6875	10.425	8.11416666666667	6.79666666666667	6.03083333333333	5.79833333333333	5.48166666666667	4.94
"2013-05-21 00:00:00"	18.74	14.7125	10.28	7.99666666666667	6.82	6.065	5.74083333333333	5.4475	4.93916666666667
"2013-05-21 01:00:00"	18.8558333333333	14.735	10.4308333333333	7.97	6.77916666666667	6.08833333333333	5.78083333333333	5.49166666666667	4.90083333333333
"2013-05-21 02:00:00"	18.8191666666667	14.7	10.3391666666667	8.06083333333333	6.79583333333333	6.0825	5.78666666666667	5.44166666666667	4.95
"2013-05-21 03:00:00"	18.7958333333333	14.6825	10.385	8.01333333333333	6.75583333333333	6.065	5.76916666666667	5.44166666666667	4.925
"2013-05-21 04:00:00"	18.6875	14.695	10.375	8.045	6.81833333333333	6.05916666666667	5.76916666666667	5.47666666666667	4.925
"2013-05-21 05:00:00"	18.3041666666667	14.7091666666667	10.42	8.0075	6.7675	6.09416666666667	5.78083333333333	5.47666666666667	4.935
"2013-05-21 06:00:00"	18.2833333333333	14.8125	10.4	8.06416666666667	6.785	6.03583333333333	5.78083333333333	5.47083333333333	4.945
"2013-05-21 07:00:00"	18.145	14.7091666666667	10.4416666666667	8.04416666666667	6.855	6.11833333333333	5.82333333333333	5.4825	4.94
"2013-05-21 08:00:00"	17.995	14.7391666666667	10.52	8.0875	6.76833333333333	6.015	5.76333333333333	5.4475	4.955
"2013-05-21 09:00:00"	17.95	14.845	10.4066666666667	8.06	6.85916666666667	6.13416666666667	5.82333333333333	5.48666666666667	4.945
"2013-05-21 10:00:00"	18.0583333333333	14.8066666666667	10.5733333333333	8.1075	6.8325	6.10833333333333	5.80916666666667	5.4875	4.94
"2013-05-21 11:00:00"	18.1990909090909	14.8890909090909	10.5136363636364	8.15272727272727	6.88	6.10454545454545	5.79727272727273	5.49909090909091	4.98636363636364
"2013-05-21 12:00:00"	18.38	14.94	10.6975	8.18416666666667	6.87	6.135	5.81666666666667	5.48583333333333	4.93
"2013-05-21 13:00:00"	18.5533333333333	15.1716666666667	10.6208333333333	8.30916666666667	6.89	6.115	5.815	5.505	4.955
"2013-05-21 14:00:00"	18.71	15.1033333333333	10.7841666666667	8.24166666666667	6.945	6.17	5.865	5.515	4.96
"2013-05-21 15:00:00"	18.9541666666667	15.1925	10.74	8.305	6.87333333333333	6.11916666666667	5.83	5.48833333333333	4.965
"2013-05-21 16:00:00"	18.8675	15.2358333333333	10.7083333333333	8.3625	6.96083333333333	6.15	5.85	5.49916666666667	4.96
"2013-05-21 17:00:00"	18.98	15.1925	10.8175	8.21	6.92	6.15	5.86	5.5075	4.95
"2013-05-21 18:00:00"	18.8091666666667	15.3316666666667	10.7575	8.3775	6.945	6.13	5.83	5.47666666666667	4.96
"2013-05-21 19:00:00"	18.305	15.16	10.8791666666667	8.27416666666667	6.865	6.13	5.8225	5.52	4.98
"2013-05-21 20:00:00"	18.3	15.265	10.6983333333333	8.33166666666667	6.97	6.17	5.85	5.51333333333333	4.965
"2013-05-21 21:00:00"	18.405	15.2808333333333	10.755	8.37	6.97	6.145	5.83	5.475	4.92416666666667
"2013-05-21 22:00:00"	18.2116666666667	15.2141666666667	10.8783333333333	8.28833333333333	6.865	6.115	5.82333333333333	5.51833333333333	4.995
"2013-05-21 23:00:00"	18.1191666666667	15.1825	10.7508333333333	8.37916666666667	6.945	6.155	5.86	5.515	4.94
"2013-05-22 00:00:00"	17.8925	15.2458333333333	10.815	8.27666666666667	6.95	6.16	5.84	5.465	4.97
"2013-05-22 01:00:00"	17.6133333333333	15.2466666666667	10.7958333333333	8.39	6.87416666666667	6.125	5.875	5.525	4.94
"2013-05-22 02:00:00"	17.39	15.2041666666667	10.7975	8.3775	6.9625	6.14	5.82	5.49583333333333	4.985
"2013-05-22 03:00:00"	17.1391666666667	15.3541666666667	10.7691666666667	8.38333333333333	6.95083333333333	6.15	5.83	5.47666666666667	4.95
"2013-05-22 04:00:00"	16.93	15.1758333333333	10.89	8.29833333333333	6.9	6.17	5.895	5.55	4.985
"2013-05-22 05:00:00"	16.7416666666667	15.3108333333333	10.74	8.45	6.895	6.0975	5.825	5.48833333333333	4.96
"2013-05-22 06:00:00"	16.57	15.6608333333333	10.7791666666667	8.3475	6.96	6.17	5.835	5.5	4.975
"2013-05-22 07:00:00"	16.44	15.3916666666667	10.8325	8.395	6.915	6.16	5.855	5.51	4.945
"2013-05-22 08:00:00"	16.3275	15.3525	10.8291666666667	8.34833333333333	6.955	6.155	5.845	5.52	4.945
"2013-05-22 09:00:00"	16.21	15.645	10.8433333333333	8.425	6.915	6.145	5.865	5.535	4.97
"2013-05-22 10:00:00"	16.13	15.64	10.8225	8.425	6.98	6.16	5.855	5.515	4.97
"2013-05-22 11:00:00"	16.1	15.5258333333333	10.92	8.37833333333333	6.975	6.165	5.86	5.52	4.945
"2013-05-22 12:00:00"	16.19	15.055	10.9158333333333	8.49083333333333	6.95	6.155	5.86	5.50916666666667	4.96
"2013-05-22 13:00:00"	16.255	15.415	10.9208333333333	8.44	7.01416666666667	6.165	5.865	5.53	4.97
"2013-05-22 14:00:00"	16.19	15.7083333333333	11.015	8.45083333333333	7.01333333333333	6.215	5.895	5.53416666666667	4.935
"2013-05-22 15:00:00"	16.1033333333333	15.785	11.04	8.52166666666667	6.965	6.14	5.84	5.53	4.965
"2013-05-22 16:00:00"	15.96	15.5775	10.9941666666667	8.43	7.00833333333333	6.195	5.89	5.53	4.955
"2013-05-22 17:00:00"	15.79	15.6966666666667	11.0575	8.52166666666667	7.02333333333333	6.2	5.905	5.53916666666667	4.96
"2013-05-22 18:00:00"	15.68	15.78	11.0466666666667	8.49	7.0075	6.17	5.87	5.51333333333333	4.96
"2013-05-22 19:00:00"	15.5183333333333	15.6283333333333	11.0925	8.515	6.9925	6.165	5.85	5.52	4.975
"2013-05-22 20:00:00"	15.3541666666667	15.55	11.015	8.50083333333333	7.02916666666667	6.205	5.88	5.53	4.955
"2013-05-22 21:00:00"	15.24	15.4225	11.0733333333333	8.50666666666667	7.00583333333333	6.19	5.89	5.53916666666667	4.96
"2013-05-22 22:00:00"	15.0425	15.2425	11.0883333333333	8.53416666666667	6.9975	6.17	5.88	5.52333333333333	4.96
"2013-05-22 23:00:00"	14.8166666666667	15.0358333333333	11.0825	8.53833333333333	7.02916666666667	6.18	5.865	5.5	4.96
"2013-05-23 00:00:00"	14.665	14.8866666666667	11.1183333333333	8.475	7.0125	6.205	5.875	5.51	4.97
"2013-05-23 01:00:00"	14.4991666666667	14.7191666666667	11.0508333333333	8.52916666666667	6.98083333333333	6.19	5.88	5.555	4.95
"2013-05-23 02:00:00"	14.27	14.47	11.0625	8.545	7.04	6.16	5.85	5.515	4.97
"2013-05-23 03:00:00"	14.0875	14.3066666666667	11.4383333333333	8.55	6.98	6.175	5.88	5.535	4.97
"2013-05-23 04:00:00"	13.8833333333333	14.0991666666667	11.4408333333333	8.495	7.02416666666667	6.2	5.88	5.50833333333333	4.97
"2013-05-23 05:00:00"	13.6408333333333	13.8691666666667	11.5158333333333	8.53833333333333	7.03083333333333	6.205	5.88	5.50916666666667	4.945
"2013-05-23 06:00:00"	13.425	13.6566666666667	11.6683333333333	8.58083333333333	7.0175	6.17	5.875	5.525	4.955
"2013-05-23 07:00:00"	13.3133333333333	13.54	12.005	8.58416666666667	7.00666666666667	6.165	5.875	5.54	4.975
"2013-05-23 08:00:00"	13.21	13.435	12.0933333333333	8.555	7.05583333333333	6.21	5.885	5.545	4.96
"2013-05-23 09:00:00"	13.17	13.3633333333333	12.445	8.58583333333333	7.01916666666667	6.2	5.905	5.55416666666667	4.96
"2013-05-23 10:00:00"	13.19	13.41	12.3241666666667	8.65916666666667	7.07166666666667	6.215	5.91	5.54	4.965
"2013-05-23 11:00:00"	13.2691666666667	13.3983333333333	12.6283333333333	8.68083333333333	7.14	6.22	5.865	5.515	4.96
"2013-05-23 12:00:00"	13.4716666666667	13.5816666666667	12.91	8.6525	7.0775	6.25583333333333	5.93	5.595	4.965
"2013-05-23 13:00:00"	13.7175	13.755	13.2125	8.77916666666667	7.18666666666667	6.2825	5.935	5.56	4.975
"2013-05-23 14:00:00"	13.9925	14.095	13.1991666666667	8.8325	7.25166666666667	6.28416666666667	5.92	5.565	4.965
"2013-05-23 15:00:00"	14.2591666666667	14.265	12.7083333333333	9.00416666666667	7.14416666666667	6.29333333333333	5.99916666666667	5.63416666666667	4.99416666666667
"2013-05-23 16:00:00"	14.64	14.535	12.7591666666667	9	7.32166666666667	6.355	5.97083333333333	5.55833333333333	4.98416666666667
"2013-05-23 17:00:00"	14.875	14.6491666666667	12.75	8.9925	7.26416666666667	6.41333333333333	6.03083333333333	5.57583333333333	4.94416666666667
"2013-05-23 18:00:00"	15.0275	14.6316666666667	12.8141666666667	9.17416666666667	7.30083333333333	6.21666666666667	5.94666666666667	5.64583333333333	5.01
"2013-05-23 19:00:00"	14.9016666666667	14.6316666666667	12.8791666666667	8.97666666666667	7.31916666666667	6.47	5.99583333333333	5.51833333333333	4.94833333333333
"2013-05-23 20:00:00"	14.6183333333333	14.6266666666667	12.7175	9.11666666666667	7.29666666666667	6.27666666666667	5.95	5.58666666666667	4.975
"2013-05-23 21:00:00"	14.3791666666667	14.5658333333333	12.76	9.02166666666667	7.24	6.435	6.02	5.6225	4.995
"2013-05-23 22:00:00"	14.18	14.3908333333333	12.7108333333333	9.13083333333333	7.355	6.32083333333333	5.99583333333333	5.605	4.94916666666667
"2013-05-23 23:00:00"	13.9808333333333	14.1941666666667	12.805	9.08666666666667	7.23083333333333	6.3325	5.98666666666667	5.59166666666667	5
"2013-05-24 00:00:00"	13.8016666666667	14.025	12.7591666666667	9.1	7.3075	6.375	6.025	5.59	4.955
"2013-05-24 01:00:00"	13.64	13.8708333333333	12.9066666666667	9.1175	7.3	6.355	5.955	5.59	4.99
"2013-05-24 02:00:00"	13.4766666666667	13.72	12.9416666666667	9.155	7.23083333333333	6.33833333333333	5.99583333333333	5.59	4.995
"2013-05-24 03:00:00"	13.3333333333333	13.5716666666667	12.8041666666667	9.08	7.31333333333333	6.34916666666667	5.975	5.60166666666667	4.945
"2013-05-24 04:00:00"	13.19	13.4125	12.8783333333333	9.14	7.28416666666667	6.33833333333333	5.99	5.59	4.97
"2013-05-24 05:00:00"	13.0458333333333	13.28	12.7483333333333	9.1075	7.3025	6.34416666666667	5.98	5.58	5.005
"2013-05-24 06:00:00"	12.9258333333333	13.17	12.695	9.175	7.29666666666667	6.385	5.99	5.58	4.97
"2013-05-24 07:00:00"	12.915	13.17	12.5966666666667	9.145	7.30833333333333	6.375	6.0075	5.565	4.97
"2013-05-24 08:00:00"	12.9433333333333	13.1675	12.4775	9.215	7.345	6.365	5.99	5.6	4.97
"2013-05-24 09:00:00"	12.9891666666667	13.0358333333333	12.7791666666667	9.22	7.39	6.415	6.01333333333333	5.62	4.99
"2013-05-24 10:00:00"	13.1866666666667	13.235	12.6091666666667	9.195	7.4475	6.47	6.0075	5.615	4.98
"2013-05-24 11:00:00"	13.5108333333333	13.3691666666667	12.5708333333333	9.38166666666667	7.36833333333333	6.415	6.04	5.6325	4.995
"2013-05-24 12:00:00"	13.9725	13.46	12.635	9.53833333333333	7.49	6.4675	6.04416666666667	5.62166666666667	4.99
"2013-05-24 13:00:00"	14.4266666666667	13.5725	12.8158333333333	9.31916666666667	7.44333333333333	6.43666666666667	6.095	5.685	5.005
"2013-05-24 14:00:00"	14.575	13.735	12.9416666666667	9.61166666666667	7.5775	6.55166666666667	6.13833333333333	5.685	5.02
"2013-05-24 15:00:00"	14.8233333333333	13.8358333333333	12.8316666666667	9.6425	7.60333333333333	6.485	6.07833333333333	5.70416666666667	4.995
"2013-05-24 16:00:00"	14.9191666666667	13.9491666666667	12.9416666666667	9.64166666666667	7.615	6.55833333333333	6.11333333333333	5.665	4.995
"2013-05-24 17:00:00"	15.155	13.995	12.9666666666667	9.74166666666667	7.5675	6.51083333333333	6.06666666666667	5.71333333333333	5.0875
"2013-05-24 18:00:00"	15.2358333333333	14.1033333333333	13.0716666666667	9.61666666666667	7.63	6.6	6.18	5.71666666666667	5.02
"2013-05-24 19:00:00"	15.3036363636364	13.9863636363636	12.8209090909091	9.87181818181818	7.55090909090909	6.49727272727273	6.14181818181818	5.70454545454546	4.97545454545455
"2013-05-24 20:00:00"	15.3475	14.0858333333333	12.9525	9.58083333333333	7.63416666666667	6.49333333333333	6.09	5.66583333333333	5.035
"2013-05-24 21:00:00"	15.23	14.045	12.8875	9.62166666666667	7.65416666666667	6.57083333333333	6.0825	5.67166666666667	5.03
"2013-05-24 22:00:00"	15.2358333333333	14.0708333333333	12.9241666666667	9.60083333333333	7.56833333333333	6.57083333333333	6.185	5.71833333333333	4.975
"2013-05-24 23:00:00"	15.195	14.055	12.7958333333333	9.86166666666667	7.5825	6.48	6.07833333333333	5.665	5.015
"2013-05-25 00:00:00"	15.1766666666667	14.075	12.8541666666667	9.6375	7.64	6.5375	6.1	5.68916666666667	5.01
"2013-05-25 01:00:00"	14.9066666666667	14.05	12.915	9.585	7.60333333333333	6.58333333333333	6.14	5.69333333333333	4.995
"2013-05-25 02:00:00"	14.7216666666667	14.035	12.7733333333333	9.81583333333333	7.59666666666667	6.505	6.15	5.705	5
"2013-05-25 03:00:00"	14.5508333333333	14.065	12.81	9.63833333333333	7.65	6.54416666666667	6.115	5.63916666666667	4.98
"2013-05-25 04:00:00"	14.37	14.055	12.7891666666667	9.71	7.60416666666667	6.5275	6.12	5.71	5.03
"2013-05-25 05:00:00"	14.2166666666667	14.065	12.7466666666667	9.72	7.635	6.55333333333333	6.13	5.69833333333333	4.99
"2013-05-25 06:00:00"	14.0508333333333	14.0666666666667	12.8125	9.69	7.5725	6.565	6.135	5.71	4.995
"2013-05-25 07:00:00"	14	14.0783333333333	12.87	9.7	7.66	6.5	6.115	5.70916666666667	5.025
"2013-05-25 08:00:00"	14.0941666666667	14.045	12.87	9.775	7.715	6.6	6.1	5.64833333333333	5
"2013-05-25 09:00:00"	14.135	14.04	12.93	9.80333333333333	7.645	6.60583333333333	6.17	5.75	5.01
"2013-05-25 10:00:00"	14.3525	14.1308333333333	12.91	9.8875	7.70583333333333	6.6375	6.165	5.76	5.035
